1584175537 0.63059 -0.07530 -0.00527 0 0 0 1
1584175538 0.63092 -0.07732 -0.00852 0 0 0 1
1584175539 0.63119 -0.07899 -0.01218 0 0 0 1
1584175540 0.63168 -0.07998 -0.01602 0 0 0 1
1584175541 0.63268 -0.08047 -0.02011 0 0 0 1
1584175542 0.63379 -0.08079 -0.02407 0 0 0 1
1584175543 0.63489 -0.08102 -0.02763 0 0 0 1
1584175544 0.63597 -0.08125 -0.03075 0 0 0 1
1584175545 0.63690 -0.08142 -0.03356 0 0 0 1
1584175546 0.63772 -0.08152 -0.03606 0 0 0 1
1584175547 0.63635 -0.08760 -0.10884 0 0 0 1
1584175548 0.60812 -0.09652 -0.19629 0 0 0 1
1584175549 0.59259 -0.10159 -0.23989 0 0 0 1
1584175550 0.58754 -0.10349 -0.25329 0 0 0 1
1584175551 0.58314 -0.10507 -0.26383 0 0 0 1
1584175552 0.57972 -0.10624 -0.27224 0 0 0 1
1584175553 0.57718 -0.10442 -0.27862 0 0 0 1
1584175554 0.54685 0.07995 -0.34766 0 0 0 1
1584175555 0.46855 0.45954 -0.42931 0 0 0 1
1584175556 0.28790 0.90864 -0.57019 0 0 0 1
1584175557 0.20876 0.88947 -0.84019 0 0 0 1
1584175558 0.16312 0.87751 -0.95785 0 0 0 1
1584175559 0.10370 0.94576 -1.06119 0 0 0 1
1584175560 -0.03089 1.25443 -1.15344 0 0 0 1
1584175561 -0.58750 2.37597 -1.21554 0 0 0 1
1584175562 -1.30563 4.33986 -1.24921 0 0 0 1
1584175563 -2.24699 6.59965 -1.17571 0 0 0 1
1584175564 -2.74264 10.02453 -1.12104 0 0 0 1
1584175565 -3.14148 14.18870 -1.10291 0 0 0 1
1584175566 -3.36178 18.89920 -1.07544 0 0 0 1
1584175567 -3.51449 23.81371 -1.06923 0 0 0 1
1584175568 -3.54515 28.48821 -1.04917 0 0 0 1
1584175569 -3.59352 32.83221 -1.02419 0 0 0 1
1584175570 -3.71783 37.00955 -1.01559 0 0 0 1
1584175571 -3.85278 41.07445 -1.00974 0 0 0 1
1584175572 -3.96346 45.03847 -0.97913 0 0 0 1
1584175573 -4.08909 49.30439 -0.98576 0 0 0 1
1584175574 -4.18896 54.04985 -0.97115 0 0 0 1
1584175575 -4.29172 58.86276 -0.94221 0 0 0 1
1584175576 -4.37508 63.49991 -0.91362 0 0 0 1
1584175577 -4.46132 67.84700 -0.87242 0 0 0 1
1584175578 -4.44735 72.32203 -0.81985 0 0 0 1
1584175579 -4.34480 77.15894 -0.75599 0 0 0 1
1584175580 -4.24867 82.24499 -0.73382 0 0 0 1
1584175581 -4.29074 87.48475 -0.68712 0 0 0 1
1584175582 -4.21656 92.87840 -0.64708 0 0 0 1
1584175583 -4.11499 98.36197 -0.72216 0 0 0 1
1584175584 -4.00805 104.06790 -0.72493 0 0 0 1
1584175585 -3.94736 109.94090 -0.74375 0 0 0 1
1584175586 -3.93985 115.85173 -0.74013 0 0 0 1
1584175587 -3.97451 121.75913 -0.74486 0 0 0 1
1584175588 -4.01510 127.59098 -0.74566 0 0 0 1
1584175589 -4.04649 133.23474 -0.74190 0 0 0 1
1584175590 -4.09770 138.67584 -0.72386 0 0 0 1
1584175591 -4.12662 143.89332 -0.72441 0 0 0 1
1584175592 -4.10990 148.79987 -0.70309 0 0 0 1
1584175593 -3.95594 152.85568 -0.83349 0 0 0 1
1584175594 -3.45409 156.13513 -0.83285 0 0 0 1
1584175595 -2.30599 158.63120 -0.79552 0 0 0 1
1584175596 -0.65397 160.22605 -0.73468 0 0 0 1
1584175597 1.84378 161.39873 -0.57793 0 0 0 1
1584175598 5.22578 162.03921 -0.36079 0 0 0 1
1584175599 9.05449 162.25568 -0.10601 0 0 0 1
1584175600 13.18261 162.39059 0.13243 0 0 0 1
1584175601 17.65223 162.46127 0.36538 0 0 0 1
1584175602 22.34574 162.56419 0.62223 0 0 0 1
1584175603 27.26675 162.70203 0.87649 0 0 0 1
1584175604 32.48083 162.92414 1.17847 0 0 0 1
1584175605 37.93844 163.09154 1.48721 0 0 0 1
1584175606 43.58091 163.21279 1.77275 0 0 0 1
1584175607 49.08992 163.25781 2.01627 0 0 0 1
1584175608 54.26489 163.24637 2.25089 0 0 0 1
1584175609 59.47432 163.32299 2.46114 0 0 0 1
1584175610 64.70653 163.45267 2.68073 0 0 0 1
1584175611 69.77597 163.54736 2.92438 0 0 0 1
1584175612 74.77523 163.59904 3.11558 0 0 0 1
1584175613 79.59760 163.66139 3.25429 0 0 0 1
1584175614 84.51728 163.66281 3.45471 0 0 0 1
1584175615 89.40922 163.69641 3.62710 0 0 0 1
1584175616 94.15397 163.70814 3.88555 0 0 0 1
1584175617 98.64887 163.76089 4.11424 0 0 0 1
1584175618 102.89876 163.87171 4.34662 0 0 0 1
1584175619 106.94050 164.03436 4.53579 0 0 0 1
1584175620 110.70026 164.17595 4.71620 0 0 0 1
1584175621 114.06658 164.29730 4.89251 0 0 0 1
1584175622 117.01701 164.24782 5.01466 0 0 0 1
1584175623 119.52418 163.79859 4.92789 0 0 0 1
1584175624 121.57739 162.83620 4.95724 0 0 0 1
1584175625 123.06648 161.44616 5.04256 0 0 0 1
1584175626 124.17663 159.87147 5.13347 0 0 0 1
1584175627 124.88619 158.03269 5.19364 0 0 0 1
1584175628 125.22994 155.90703 5.23692 0 0 0 1
1584175629 125.43217 153.50307 5.29151 0 0 0 1
1584175630 125.61524 150.78939 5.32550 0 0 0 1
1584175631 125.80041 147.31201 5.39028 0 0 0 1
1584175632 125.91178 143.36719 5.45442 0 0 0 1
1584175633 125.97076 139.36794 5.51168 0 0 0 1
1584175634 126.00541 135.08346 5.59708 0 0 0 1
1584175635 126.00806 130.62081 5.65494 0 0 0 1
1584175636 125.89898 125.85009 5.75693 0 0 0 1
